order_id,order_date,store_id,sku,product_name,category,qty,unit_price,currency,customer_id,payment_method
O-902338,2026-09-14,S-01,SKU-3,Milk,Dairy,4,2.20,USD,C-0338,cash
O-902339,2026-09-15,S-02,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0339,card
,2026-09-16,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0340,cash
O-902341,2026-09-17,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0341,card
O-902342,2026-09-18,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0342,cash
O-902343,2026-09-19,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0343,card
O-902344,2026-09-20,S-01,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0344,cash
O-902345,2026-09-21,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0345,card
O-902346,2026-09-22,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0346,cash
O-902347,2026-09-23,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0347,card
O-902348,2026-09-24,S-02,SKU-3,Milk,Dairy,6,2.20,USD,C-0348,cash
O-902349,2026-09-25,S-03,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0349,card
O-902350,2026-09-26,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0350,cash
O-902351,2026-09-27,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0351,card
O-902352,2026-09-28,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0352,cash
O-902353,2026-09-01,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0353,card
O-902354,2026-09-02,S-02,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0354,cash
O-902355,2026-09-03,S-03,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0355,card
O-902356,2026-09-04,S-01,SKU-1,Apple,Produce,7,1.50,USD,C-0356,cash
O-902357,2026-09-05,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0357,card
O-902358,2026-09-06,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0358,cash
O-902359,2026-09-07,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0359,card
O-902360,2026-09-08,S-02,SKU-5,Coffee,Beverages,9,8.99,XYZ,C-0360,cash
O-902361,2026-09-09,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0361,card
O-902362,2026-09-10,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0362,cash
O-902363,2026-09-11,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0363,card
O-902364,2026-09-12,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0364,cash
O-902365,2026-09-13,S-01,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0365,card
O-902366,2026-09-14,S-02,SKU-1,Apple,Produce,6,1.50,USD,C-0366,cash
O-902367,2026-09-15,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0367,card
O-902368,2026-09-16,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0368,cash
O-902369,2026-09-17,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0369,card
O-902370,2026-09-18,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0370,cash
O-902371,2026-09-19,S-01,SKU-1,Apple,Produce,11,1.50,USD,C-0371,card
O-902372,2026-09-20,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0372,cash
O-902373,2026-09-21,S-03,SKU-3,Milk,Dairy,6,2.20,USD,C-0373,card
O-902374,2026-09-22,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0374,cash
O-902375,2026-09-23,S-02,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0375,card
O-902376,2026-09-24,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0376,cash
O-902377,2026-09-25,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0377,card
O-902378,2026-09-26,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0378,cash
O-902379,2026-09-27,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0379,card
O-902380,2026-09-28,S-01,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0380,bitcoin
O-902381,2026-09-01,S-02,SKU-1,Apple,Produce,9,1.50,USD,C-0381,card
O-902382,2026-09-02,S-03,SKU-2,Bread,Bakery,1,3.00,USD,C-0382,cash
O-902383,2026-09-03,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0383,card
O-902384,2026-09-04,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0384,cash
O-902385,2026-09-05,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0385,card
O-902386,2026-09-06,S-01,SKU-1,Apple,Produce,5,1.50,USD,C-0386,cash
O-902387,2026-09-07,S-02,SKU-2,Bread,Bakery,3,3.00,USD,C-0387,card
O-902388,2026-09-08,S-03,SKU-3,Milk,Dairy,3,2.20,USD,C-0388,cash
O-902389,2026-09-09,S-01,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0389,card
O-902390,2026-09-10,S-02,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0390,cash
O-902391,2026-09-11,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0391,card
O-902392,2026-09-12,S-01,SKU-2,Bread,Bakery,6,3.00,USD,C-0392,cash
O-902393,2026-09-13,S-02,SKU-3,Milk,Dairy,9,2.20,USD,C-0393,card
O-902394,2026-09-14,S-03,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0394,cash
O-902395,2026-09-15,S-01,SKU-5,Coffee,Beverages,2,8.99,GBP,C-0395,card
O-902396,2026-09-16,S-02,SKU-1,Apple,Produce,5,1.50,USD,C-0396,cash
O-902397,2026-09-17,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0397,card
O-902398,2026-09-18,S-01,SKU-3,Milk,Dairy,11,2.20,USD,C-0398,cash
O-902399,2026-09-19,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0399,card
O-902400,2026-09-20,S-03,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0400,cash
O-902401,2026-09-21,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0401,card
O-902402,2026-09-22,S-02,SKU-2,Bread,Bakery,11,3.00,USD,C-0402,cash
O-902403,2026-09-23,S-03,SKU-3,Milk,Dairy,5,2.20,USD,C-0403,card
O-902404,2026-09-24,S-01,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0404,cash
O-902405,2026-09-25,S-02,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0405,card
O-902406,2026-09-26,S-03,SKU-1,Apple,Produce,2,1.50,USD,C-0406,cash
O-902407,2026-09-27,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0407,card
O-902408,2026-09-28,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0408,cash
O-902409,2026-09-01,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0409,card
O-902410,2026-09-02,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0410,cash
O-902411,2026-09-03,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0411,card
O-902412,2026-09-04,S-03,SKU-2,Bread,Bakery,3,3.00,USD,C-0412,cash
O-902413,2026-09-05,S-01,SKU-3,Milk,Dairy,3,2.20,USD,C-0413,card
O-902414,2026-09-06,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0414,cash
O-902415,2026-09-07,S-03,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0415,card
O-902416,2026-09-08,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0416,cash
O-902417,2026-09-09,S-02,SKU-2,Bread,Bakery,10,3.00,USD,C-0417,card
O-902418,2026-09-10,S-03,SKU-3,Milk,Dairy,6,2.20,USD,C-0418,cash
O-902419,2026-09-11,S-01,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0419,card
O-902420,bad-date,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0420,cash
O-902421,2026-09-13,S-03,SKU-1,Apple,Produce,1,1.50,USD,C-0421,card
O-902422,2026-09-14,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0422,cash
O-902423,2026-09-15,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0423,card
O-902424,2026-09-16,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0424,cash
O-902425,2026-09-17,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0425,card
O-902426,2026-09-18,S-02,SKU-1,Apple,Produce,5,1.50,USD,C-0426,cash
O-902427,2026-09-19,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0427,card
O-902428,2026-09-20,S-01,SKU-3,Milk,Dairy,4,2.20,USD,C-0428,cash
O-902429,2026-09-21,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0429,card
O-902430,2026-09-22,S-03,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0430,cash
O-902431,2026-09-23,S-01,SKU-1,Apple,Produce,10,1.50,USD,C-0431,card
O-902432,2026-09-24,S-02,SKU-2,Bread,Bakery,11,3.00,USD,C-0432,cash
O-902433,2026-09-25,S-03,SKU-3,Milk,Dairy,1,2.20,USD,C-0433,card
O-902434,2026-09-26,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0434,cash
O-902435,2026-09-27,S-02,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0435,card
O-902436,2026-09-28,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0436,cash
O-902437,2026-09-01,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0437,card
O-902438,2026-09-02,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0438,cash
O-902439,2026-09-03,S-03,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0439,card
O-902440,2026-09-04,S-01,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0440,cash
O-902441,2026-09-05,S-02,SKU-1,Apple,Produce,4,1.50,USD,C-0441,card
O-902442,2026-09-06,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0442,cash
O-902443,2026-09-07,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0443,card
O-902444,2026-09-08,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0444,cash
O-902445,2026-09-09,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0445,card
O-902446,2026-09-10,S-01,SKU-1,Apple,Produce,2,1.50,USD,C-0446,cash
O-902447,2026-09-11,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0447,card
O-902448,2026-09-12,S-03,SKU-3,Milk,Dairy,1,2.20,USD,C-0448,cash
O-902449,2026-09-13,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0449,card
O-902450,2026-09-14,S-02,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0450,cash
O-902451,2026-09-15,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0451,card
O-902452,2026-09-16,S-01,SKU-2,Bread,Bakery,8,3.00,USD,C-0452,cash
O-902453,2026-09-17,S-02,SKU-3,Milk,Dairy,8,2.20,USD,C-0453,card
O-902454,2026-09-18,S-03,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0454,cash
O-902455,2026-09-19,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0455,card
O-902456,2026-09-20,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0456,cash
O-902457,2026-09-21,S-03,SKU-2,Bread,Bakery,3,3.00,USD,C-0457,card
O-902458,2026-09-22,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0458,cash
O-902459,2026-09-23,S-02,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0459,card
O-902460,2026-09-24,S-03,SKU-999,Coffee,Beverages,6,8.99,GBP,C-0460,cash
O-902461,2026-09-25,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0461,card
O-902462,2026-09-26,S-02,SKU-2,Bread,Bakery,6,3.00,USD,C-0462,cash
O-902463,2026-09-27,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0463,card
O-902464,2026-09-28,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0464,cash
O-902465,2026-09-01,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0465,card
O-902466,2026-09-02,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0466,cash
O-902467,2026-09-03,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0467,card
O-902468,2026-09-04,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0468,cash
O-902469,2026-09-05,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0469,card
O-902470,2026-09-06,S-01,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0470,cash
O-902471,2026-09-07,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0471,card
O-902472,2026-09-08,S-03,SKU-2,Bread,Bakery,2,3.00,USD,C-0472,cash
O-902473,2026-09-09,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0473,card
O-902474,2026-09-10,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0474,cash
O-902475,2026-09-11,S-03,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0475,card
O-902476,2026-09-12,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0476,cash
O-902477,2026-09-13,S-02,SKU-2,Bread,Bakery,2,3.00,USD,C-0477,card
O-902478,2026-09-14,S-03,SKU-3,Milk,Dairy,1,2.20,USD,C-0478,cash
O-902479,2026-09-15,S-01,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0479,card
O-902480,2026-09-16,S-02,SKU-5,Coffee,Beverages,7,,GBP,C-0480,cash
O-902481,2026-09-17,S-03,SKU-1,Apple,Produce,10,1.50,USD,C-0481,card
O-902482,2026-09-18,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0482,cash
O-902483,2026-09-19,S-02,SKU-3,Milk,Dairy,4,2.20,USD,C-0483,card
O-902484,2026-09-20,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0484,cash
O-902485,2026-09-21,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0485,card
O-902486,2026-09-22,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0486,cash
O-902487,2026-09-23,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0487,card
O-902488,2026-09-24,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0488,cash
O-902489,2026-09-25,S-02,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0489,card
O-902490,2026-09-26,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0490,cash
O-902491,2026-09-27,S-01,SKU-1,Apple,Produce,8,1.50,USD,C-0491,card
O-902492,2026-09-28,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0492,cash
O-902493,2026-09-01,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0493,card
O-902494,2026-09-02,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0494,cash
O-902495,2026-09-03,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0495,card
O-902496,2026-09-04,S-03,SKU-1,Apple,Produce,8,1.50,USD,C-0496,cash
O-902497,2026-09-05,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0497,card
O-902498,2026-09-06,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0498,cash
O-902499,2026-09-07,S-03,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0499,card
,2026-09-08,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0500,cash
O-902501,2026-09-09,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0001,card
O-902502,2026-09-10,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0002,cash
O-902503,2026-09-11,S-01,SKU-3,Milk,Dairy,4,2.20,USD,C-0003,card
O-902504,2026-09-12,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0004,cash
O-902505,2026-09-13,S-03,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0005,card
O-902506,2026-09-14,S-01,SKU-1,Apple,Produce,1,1.50,USD,C-0006,cash
O-902507,2026-09-15,S-02,SKU-2,Bread,Bakery,1,3.00,USD,C-0007,card
O-902508,2026-09-16,S-03,SKU-3,Milk,Dairy,5,2.20,USD,C-0008,cash
O-902509,2026-09-17,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0009,card
O-902510,2026-09-18,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0010,cash
O-902511,2026-09-19,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0011,card
O-902512,2026-09-20,S-01,SKU-2,Bread,Bakery,11,3.00,USD,C-0012,cash
O-902513,2026-09-21,S-02,SKU-3,Milk,Dairy,8,2.20,USD,C-0013,card
O-902514,2026-09-22,S-03,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0014,cash
O-902515,2026-09-23,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0015,card
O-902516,2026-09-24,S-02,SKU-1,Apple,Produce,1,1.50,USD,C-0016,cash
O-902517,2026-09-25,S-03,SKU-2,Bread,Bakery,2,3.00,USD,C-0017,card
O-902518,2026-09-26,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0018,cash
O-902519,2026-09-27,S-02,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0019,card
O-902520,2026-09-28,S-03,SKU-5,Coffee,Beverages,5,8.99,XYZ,C-0020,cash
O-902521,2026-09-01,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0021,card
O-902522,2026-09-02,S-02,SKU-2,Bread,Bakery,6,3.00,USD,C-0022,cash
O-902523,2026-09-03,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0023,card
O-902524,2026-09-04,S-01,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0024,cash
O-902525,2026-09-05,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0025,card
O-902526,2026-09-06,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0026,cash
O-902527,2026-09-07,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0027,card
O-902528,2026-09-08,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0028,cash
O-902529,2026-09-09,S-03,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0029,card
O-902530,2026-09-10,S-01,SKU-5,Coffee,Beverages,4,8.99,GBP,C-0030,cash
O-902531,2026-09-11,S-02,SKU-1,Apple,Produce,6,1.50,USD,C-0031,card
O-902532,2026-09-12,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0032,cash
O-902533,2026-09-13,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0033,card
O-902534,2026-09-14,S-02,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0034,cash
O-902535,2026-09-15,S-03,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0035,card
O-902536,2026-09-16,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0036,cash
O-902537,2026-09-17,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0037,card
O-902538,2026-09-18,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0038,cash
O-902539,2026-09-19,S-01,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0039,card
O-902540,2026-09-20,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0040,bitcoin
O-902541,2026-09-21,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0041,card
O-902542,2026-09-22,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0042,cash
O-902543,2026-09-23,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0043,card
O-902544,2026-09-24,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0044,cash
O-902545,2026-09-25,S-01,SKU-5,Coffee,Beverages,2,8.99,GBP,C-0045,card
O-902546,2026-09-26,S-02,SKU-1,Apple,Produce,7,1.50,USD,C-0046,cash
O-902547,2026-09-27,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0047,card
O-902548,2026-09-28,S-01,SKU-3,Milk,Dairy,6,2.20,USD,C-0048,cash
O-902549,2026-09-01,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0049,card
O-902550,2026-09-02,S-03,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0050,cash
O-902551,2026-09-03,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0051,card
O-902552,2026-09-04,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0052,cash
O-902553,2026-09-05,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0053,card
O-902554,2026-09-06,S-01,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0054,cash
O-902555,2026-09-07,S-02,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0055,card
O-902556,2026-09-08,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0056,cash
O-902557,2026-09-09,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0057,card
O-902558,2026-09-10,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0058,cash
O-902559,2026-09-11,S-03,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0059,card
O-902560,2026-09-12,S-01,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0060,cash
O-902561,2026-09-13,S-02,SKU-1,Apple,Produce,12,1.50,USD,C-0061,card
O-902562,2026-09-14,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0062,cash
O-902563,2026-09-15,S-01,SKU-3,Milk,Dairy,8,2.20,USD,C-0063,card
O-902564,2026-09-16,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0064,cash
O-902565,2026-09-17,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0065,card
O-902566,2026-09-18,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0066,cash
O-902567,2026-09-19,S-02,SKU-2,Bread,Bakery,10,3.00,USD,C-0067,card
O-902568,2026-09-20,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0068,cash
O-902569,2026-09-21,S-01,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0069,card
O-902570,2026-09-22,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0070,cash
O-902571,2026-09-23,S-03,SKU-1,Apple,Produce,10,1.50,USD,C-0071,card
O-902572,2026-09-24,S-01,SKU-2,Bread,Bakery,6,3.00,USD,C-0072,cash
O-902573,2026-09-25,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0073,card
O-902574,2026-09-26,S-03,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0074,cash
O-902575,2026-09-27,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0075,card
O-902576,2026-09-28,S-02,SKU-1,Apple,Produce,12,1.50,USD,C-0076,cash
O-902577,2026-09-01,S-03,SKU-2,Bread,Bakery,5,3.00,USD,C-0077,card
O-902578,2026-09-02,S-01,SKU-3,Milk,Dairy,10,2.20,USD,C-0078,cash
O-902579,2026-09-03,S-02,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0079,card
O-902580,bad-date,S-03,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0080,cash
O-902581,2026-09-05,S-01,SKU-1,Apple,Produce,9,1.50,USD,C-0081,card
O-902582,2026-09-06,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0082,cash
O-902583,2026-09-07,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0083,card
O-902584,2026-09-08,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0084,cash
O-902585,2026-09-09,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0085,card
O-902586,2026-09-10,S-03,SKU-1,Apple,Produce,5,1.50,USD,C-0086,cash
O-902587,2026-09-11,S-01,SKU-2,Bread,Bakery,8,3.00,USD,C-0087,card
O-902588,2026-09-12,S-02,SKU-3,Milk,Dairy,1,2.20,USD,C-0088,cash
O-902589,2026-09-13,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0089,card
O-902590,2026-09-14,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0090,cash
O-902591,2026-09-15,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0091,card
O-902592,2026-09-16,S-03,SKU-2,Bread,Bakery,2,3.00,USD,C-0092,cash
O-902593,2026-09-17,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0093,card
O-902594,2026-09-18,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0094,cash
O-902595,2026-09-19,S-03,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0095,card
O-902596,2026-09-20,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0096,cash
O-902597,2026-09-21,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0097,card
O-902598,2026-09-22,S-03,SKU-3,Milk,Dairy,11,2.20,USD,C-0098,cash
O-902599,2026-09-23,S-01,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0099,card
O-902600,2026-09-24,S-02,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0100,cash
O-902601,2026-09-25,S-03,SKU-1,Apple,Produce,8,1.50,USD,C-0101,card
O-902602,2026-09-26,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0102,cash
O-902603,2026-09-27,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0103,card
O-902604,2026-09-28,S-03,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0104,cash
O-902605,2026-09-01,S-01,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0105,card
O-902606,2026-09-02,S-02,SKU-1,Apple,Produce,4,1.50,USD,C-0106,cash
O-902607,2026-09-03,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0107,card
O-902608,2026-09-04,S-01,SKU-3,Milk,Dairy,1,2.20,USD,C-0108,cash
O-902609,2026-09-05,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0109,card
O-902610,2026-09-06,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0110,cash
O-902611,2026-09-07,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0111,card
O-902612,2026-09-08,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0112,cash
O-902613,2026-09-09,S-03,SKU-3,Milk,Dairy,11,2.20,USD,C-0113,card
O-902614,2026-09-10,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0114,cash
O-902615,2026-09-11,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0115,card
O-902616,2026-09-12,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0116,cash
O-902617,2026-09-13,S-01,SKU-2,Bread,Bakery,3,3.00,USD,C-0117,card
O-902618,2026-09-14,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0118,cash
O-902619,2026-09-15,S-03,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0119,card
O-902620,2026-09-16,S-01,SKU-999,Coffee,Beverages,1,8.99,GBP,C-0120,cash
O-902621,2026-09-17,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0121,card
O-902622,2026-09-18,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0122,cash
O-902623,2026-09-19,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0123,card
O-902624,2026-09-20,S-02,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0124,cash
O-902625,2026-09-21,S-03,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0125,card
O-902626,2026-09-22,S-01,SKU-1,Apple,Produce,8,1.50,USD,C-0126,cash
O-902627,2026-09-23,S-02,SKU-2,Bread,Bakery,6,3.00,USD,C-0127,card
